,Close,High,Low,Open,Volume,SMA_30,Price_SMA_Ratio,RSI_14,MACD,MACD_Signal,MACD_Hist,Returns,Volatility_30d,Forward_Return_30d,CapMrktCurUSD,CapMVRVCur,AdrActCnt,HashRate,IssTotUSD,TxCnt,TxTfrCnt,FeeTotNtv,FlowInExUSD,FlowOutExUSD,SplyCur,SplyExNtv,BlkCnt,AdrBalCnt,CapMrktEstUSD,PriceUSD,Puell_Multiple,NVT_proxy,NetFlowExUSD,ExchangeSupplyRatio,MVRV_Z,AdrActCnt_log,HashRate_log,CapMrktCurUSD_log,TxCnt_log,TxTfrCnt_log,IssTotUSD_log,CapMVRVCur_roc_7d,CapMVRVCur_roc_30d,AdrActCnt_roc_7d,AdrActCnt_roc_30d,HashRate_roc_7d,HashRate_roc_30d,TxCnt_roc_7d,TxCnt_roc_30d,NetFlowExUSD_7d,regime_base,regime_conservative,regime_aggressive,cycle,regime_price
2017-09-25,3926.070068359375,3950.25,3681.580078125,3681.580078125,1374210048,4126.29365234375,0.9514761670268796,46.046847154418835,-97.33126850964754,-87.93127234969873,-9.399996159948811,0.0660441329691461,1.223716520873574,0.4647725854497146,65000249826.28987,2.34287282,655510,6856294.73590499,6123028.236411453,226331,585679,146.022838849976,35171860.660591066,49961307.205093086,16587036.09263466,771385.23581432,125,19817855,,3918.73807130333,1.8422640853025216,28.321036083989114,-14789446.54450202,0.0465053088150478,-0.0245608449302195,13.393170363128233,15.740677873671483,24.89765695033143,12.329758226839171,13.280528844320523,15.627567505299492,-0.0549695600586819,-0.2040481921541614,-0.0560486843924242,0.0608382679227146,0.0252295938730153,0.478962128769185,0.0087535154456761,0.0074289376930678,-2785581.0982844713,1,1,1,2,1
2017-09-26,3892.35009765625,3969.889892578125,3869.89990234375,3928.409912109375,1043740032,4109.942659505208,0.9470570322080468,45.99644147076912,-84.74356001812657,-87.2937298833843,2.550169865257729,-0.0085887338014871,1.223575355252921,0.5170346782733009,64531789180.50936,2.32052467,722077,7569349.3884391,6710406.86611631,258284,632428,146.504338749997,32862991.985344965,36393394.85159565,16588761.09263465,770477.69845246,138,19842244,,3890.09093687902,2.0097968236416763,26.2302761620843,-3530402.8662506826,0.0464457649459156,-0.0745258976336735,13.48988844528079,15.839617807786768,24.89042379486202,12.461818905388396,13.35732324031855,15.719170291916685,-0.025438894838877,-0.2083261309858713,-0.0791701682949503,-0.0421870295179213,-0.1153846153846145,0.1060728384962779,-0.089825001585769,0.0042224278571372,-3446091.4635972534,1,1,1,2,1
2017-09-27,4200.669921875,4210.0498046875,3884.820068359375,3892.93994140625,1686880000,4103.876318359375,1.0235858968465017,55.234675780007294,-49.32034305697107,-79.69905251810167,30.378709461130597,0.0792117400755914,1.2559178568988718,0.3761852299414667,69809713133.19463,2.4968666,702387,8063002.60942426,7731809.504401662,265442,637928,148.52968792997,51649564.65750018,57743472.05087924,16590598.59263461,769029.45340336,147,19896917,,4207.78748538866,2.30348494775746,26.007007989357124,-6093907.393379062,0.046353327706016,0.2843270862045561,13.462241236874648,15.902796701319826,24.969038993683704,12.489155407349555,13.365982270867804,15.860853611043355,0.0581486951676892,-0.1488882204087007,0.1339686732127232,0.0625853798011246,0.2564102564102553,0.4156763074451051,0.1338345222331383,0.166250005492019,-2403827.7295431397,1,1,1,2,1
2017-09-28,4174.72998046875,4279.31005859375,4109.7001953125,4197.1298828125,1712320000,4090.3999837239585,1.020616564903273,71.82281480534107,-23.07433827870682,-68.3741096702227,45.299771391515876,-0.0061751915500829,1.2459389876819444,0.3780747187639732,69486873129.74437,2.47501585,753933,9708513.34604144,9265440.67435344,270458,638077,132.13699794994,47737646.89044415,37855031.90954297,16592811.09263458,771389.32881714,177,19914859,,4187.76979631794,2.74215486881542,26.0044024351835,9882614.980901182,0.0464893696740484,0.2351323980390652,13.533060110002344,16.088513826094026,24.964403695861247,12.507875794616094,13.366215811907434,16.04180208783934,0.1285498816468819,-0.1855160975459823,0.1006530050935272,-0.0447390727570595,0.0056818181818181,0.4757858342644381,0.0669838527057469,-0.0235009947033401,-1574154.746149802,1,1,1,2,2
2017-09-29,4163.06982421875,4214.6298828125,4039.2900390625,4171.6201171875,1367049984,4076.9923177083338,1.0211129920791218,64.0853523202908,-3.178428614497534,-55.33497345907766,52.156544844580125,-0.0027930324367207,1.245935069682104,0.4782000680978475,68952075464.79512,2.44954557,741184,9269710.48294352,8777458.87810492,255919,661081,115.053412449927,27736570.158313435,38944257.144794144,16594923.59260456,768691.93779683,169,19967631,,4155.01011981298,2.581625016106351,25.10270843150017,-11207686.98648071,0.0463209085300876,0.1782713784957077,13.516005535735784,16.04226281331912,24.956677541759458,12.4526201746234,13.40163316560264,15.98769761602082,0.1176515911845883,-0.1853029395575638,0.1541847887867873,-0.0793523031594847,0.2158273381294928,0.2497229988099554,0.1418430539691604,-0.0718526389850977,-3574250.9863225943,1,1,1,2,1
2017-09-30,4338.7099609375,4358.43017578125,4160.85986328125,4166.10986328125,1207449984,4064.8363118489583,1.0673763044996922,67.58890750154035,26.45693520385157,-38.97659172649181,65.43352693034339,0.0421900530461822,1.2503911169809483,0.4129844678143863,71938913742.75099,2.54204123,631821,7569349.3884391,7477089.456575111,211916,530351,102.104908979987,28557088.589347,24808907.660810668,16596648.59260453,769556.66091393,138,19991465,,4334.54461250731,2.1878836798738703,31.293706606765195,3748180.928536333,0.0463681963632612,0.3663363249140109,13.356362987889812,15.839617807786768,24.999083175624648,12.26394996756036,13.181296216021066,15.827354297886018,0.1136928119747215,-0.171101942258926,0.1046710050108925,-0.2072738176940941,-0.1686746987951791,0.0517870550117984,0.040058109288652,-0.246711052498747,-3566004.051137903,1,1,1,2,1
2017-10-01,4403.740234375,4403.740234375,4269.81005859375,4341.0498046875,1208210048,4048.560660807292,1.0877298386574958,70.00517407403353,54.56162171519236,-20.26894903815497,74.83057075334733,0.0149883891808819,1.2431528927551303,0.4688422927066169,72735077239.78511,2.56194858,628817,7133598.09247187,7120891.209270897,205006,487255,119.657503509967,19447420.673136577,21692649.19012949,16598273.59260452,769044.29578534,130,19994654,,4382.08689801286,2.0738250887504703,34.06486047881401,-2245228.5169929117,0.0463327882562433,0.4037577954018503,13.351597145641618,15.780326446583985,25.010089598119237,12.230799403879036,13.096544931301173,15.778543585828336,0.1527693831229493,-0.1847412978837902,0.1443293716003617,-0.1806314752534722,-0.1030645902970681,-0.0714265479681061,0.0777537115700046,-0.2552467240897019,-3462268.0568811246,1,1,1,2,2
2017-10-02,4409.31982421875,4470.22998046875,4377.4599609375,4395.81005859375,1431730048,4042.912320963542,1.0906295942544415,60.92527532253442,76.40427362226637,-0.9343045060706976,77.33857812833708,0.0012670115735247,1.2224547977446385,0.5347741439447051,72822788727.59785,2.55136556,800519,8380132.03962018,8225391.965772938,289356,694700,179.995629429974,35310261.06938627,29678556.103261136,16600148.5926045,770328.05792767,150,20018713,,4386.8757150789,2.38190679438926,23.895420458621707,5631704.966125138,0.0464048893074883,0.3775601868615572,13.59301679549156,15.94137434818191,25.011294775150997,12.57541649886419,13.451236816150212,15.922736630468096,0.088990208183814,-0.1262174912105228,0.2212155420969932,0.127758399170508,0.2222537627700236,0.157347791601597,0.2784638427789387,0.2005078248170337,-544960.6982201019,1,1,1,2,1
2017-10-03,4317.47998046875,4432.47021484375,4258.89013671875,4408.4599609375,1288019968,4034.06298828125,1.070255966010152,62.856623293622825,85.32050312356569,16.316657019856585,69.0038461037091,-0.020828573886965,1.2247693116220697,0.6394980479403369,71499464247.8438,2.49742904,787242,10223761.0883366,9851266.618625805,283080,685490,149.049145909988,40587607.84449794,23017384.728809077,16602436.09260447,774407.92774879,183,20048000,,4306.56464202221,2.833182862483867,24.21980786387033,17570223.115688864,0.0466442348236924,0.2604170878762174,13.576292247212086,16.140225185408575,24.992955793595137,12.55348835475378,13.437890648795474,16.10311069711441,0.0762346430904352,-0.1461007091350447,0.090246608048726,0.3408764967382602,0.3506789769741194,0.5036502996340715,0.0960028495764353,0.4507772020725389,2469414.4420569763,1,1,1,2,1
2017-10-04,4229.35986328125,4352.31005859375,4210.419921875,4319.3701171875,1116770048,4033.8313151041666,1.0484721677490458,60.13449549271788,84.30431457403074,29.914188530691423,54.39012604333932,-0.0204100812478886,1.196651063592981,0.7042200235080087,70014303217.84541,2.44055834,655363,7486251.28872736,7062947.075927812,239021,578747,139.60463353995,22246732.643177193,17313364.466391027,16604111.09260444,775577.89144911,134,20097417,,4216.68482144944,2.0219408915870667,28.689757515122217,4933368.176786166,0.0467099917076895,0.1366479558537729,13.39294608545017,15.828578868284906,24.971965389820685,12.384310876886492,13.268622428653067,15.770373096803484,-0.0225515692348162,-0.1130475322801096,-0.0669488472878911,-0.1385779556041598,-0.0715305883719766,-0.0310904735909813,-0.0995358684759759,-0.1170327518821434,4044739.523509152,1,1,1,2,1
2017-10-05,4328.41015625,4362.64013671875,4164.0498046875,4229.8798828125,1161769984,4032.227327473958,1.0734539014598636,74.55995600505845,90.44887039655714,42.021124903864575,48.427745492692566,0.0234196890713158,1.1939448612378696,0.7050025133723139,71726893837.48569,2.48286744,725883,6983443.36635015,6749095.180997953,272044,637149,160.68672877999,24128026.38282772,39533897.73373186,16605673.59260441,772011.23942536,125,20144030,,4319.42091583869,1.923837627343882,26.062465126060637,-15405871.35090414,0.0464908114157553,0.2217348216368343,13.495145501426483,15.759052815253924,24.996131602626782,12.513722772770723,13.364760385640423,15.724919154772012,0.0031723392801705,-0.1092614617694338,-0.0372048975174186,-0.0698065116350593,-0.280688698934777,-0.1971022088719868,0.0058641267775403,-0.0190921579727337,432098.6189655342,1,1,1,2,2
2017-10-06,4370.81005859375,4413.27001953125,4320.52978515625,4324.4599609375,1069939968,4024.683658854167,1.0860008957419838,75.31520297901073,97.61455311802,53.13981054669567,44.47474257132434,0.0097957219425073,1.1813667505448724,0.6947453805927306,72507648477.25464,2.50112549,818384,8882939.96199739,8677257.474426499,284714,709982,149.582443119994,24832387.066549852,20927487.475234352,16607661.09260439,772905.64505532,159,20173383,,4365.91571040327,2.4591622796940977,23.391664989541127,3904899.591315501,0.0465391026915587,0.2562051984337843,13.615088165005838,15.999643249551363,25.00695788949449,12.559243958917204,13.472996305068872,15.976216192787245,0.0210569342459712,-0.1261044951254257,0.1041576720490458,0.0532477059497302,-0.0417241209051563,0.2196739947604522,0.112516069537627,0.0270660255184678,2591039.558650707,1,1,1,2,2
2017-10-07,4426.89013671875,4443.8798828125,4321.0498046875,4369.35009765625,906928000,4018.917333984375,1.1015131113259071,73.3927262410367,106.58989990841928,63.8298284190404,42.76007148937888,0.0128305914403068,1.1821896462737616,0.5863867294502889,73727781715.95787,2.535902,651679,8827072.41506659,8766740.467833137,223629,550503,103.739904559964,13922509.597554171,23347546.285759047,16609636.09260439,770782.34192715,158,20210385,,4438.85593308007,2.4698282477508755,30.17174491801932,-9425036.688204875,0.0464057332520577,0.3259333219028132,13.38730892288224,15.993334081070604,25.02364552192216,12.317748179420764,13.218589501240182,15.986475740895932,-0.0024150788459084,-0.1089083680364154,0.0314297878671332,-0.151152370259026,0.1661599910486955,0.0934168362246807,0.0552719001868664,-0.1285767169995129,709151.3276876772,1,1,1,2,2
2017-10-08,4610.47998046875,4624.14013671875,4405.64013671875,4429.669921875,1313869952,4031.641666666667,1.1435738494787069,82.4304266623012,127.05251071390649,76.47436487801363,50.578145835892855,0.0414715156870999,1.1528992597514935,0.5495956848480072,76427080461.49495,2.61523452,699283,10167893.5414058,10466683.037288137,243087,584913,114.923997469948,20975982.38681152,27425895.136706397,16611911.09260439,769380.41244732,182,20201519,,4600.73979661017,2.928049834043501,28.40065290496944,-6449912.749894876,0.0463149849621966,0.4907863886487019,13.457812233407326,16.134745720181375,25.059602926629463,12.401178796683547,13.27922010686017,16.163707821822513,0.020798988869636,-0.019113454020768,0.1120612197189325,-0.1356803484554839,0.4253527335856,0.2667026436871205,0.1857555388622771,-0.103783775812297,108482.1515588252,1,1,1,2,2
2017-10-09,4772.02001953125,4878.7099609375,4564.25,4614.52001953125,1968739968,4049.84033203125,1.1783230024621196,81.3660983250285,154.5229637691873,92.08408465624838,62.43887911293892,0.0350375752084006,1.1575370969071277,0.5632143014645203,79373595751.18408,2.68982061,797851,8994675.05585899,9614788.497063112,296123,689562,147.94837794996,40553233.22698131,57718754.79547972,16613923.59260437,765787.44603239,161,20224256,,4777.53465692577,2.6725663148529324,24.093444233592297,-17165521.56849841,0.0460931123081171,0.6458917287858983,13.589678395572289,16.012143410917144,25.097431602691707,12.598533564503084,13.443813342599832,16.078813043584194,0.0542670372959022,0.0129623388888457,-0.0033328378214633,0.275312813692832,0.073333333333333,0.1603272965044757,0.0233864167323296,0.3532720957864912,-3148264.496244539,1,1,1,2,2
2017-10-10,4781.990234375,4922.169921875,4765.10009765625,4776.2099609375,1597139968,4071.808675130209,1.174414275302874,83.57740142397523,175.0797978169103,108.68322728838076,66.39657052852952,0.002089307002683,1.1524970110083108,0.4938508294671699,78777388381.59265,2.65170924,833834,8938807.50892819,9482155.82992402,304468,728130,168.909528009976,49522752.733632155,48948544.37938125,16615923.59260434,765908.5594932,160,20243390,,4741.07791496201,2.618699878177571,22.819995869699557,574208.3542509079,0.0460948532427112,0.5600411462708998,13.633790820041009,16.005912861861365,25.08989184317289,12.626324554709743,13.4982362560456,16.06492236205895,0.0617756090479351,0.0203616994731543,0.0591838341958381,0.4337785695125558,-0.1256830601092881,0.4121545637537618,0.0755546135368094,0.5264155294636681,-5576266.605021389,1,1,1,2,2
2017-10-11,4826.47998046875,4873.72998046875,4751.6298828125,4789.25,1222279936,4093.982340494791,1.1789205665907758,79.49346115699436,192.73940768152897,125.4944633670104,67.24494431451856,0.009303604548152,1.1524972013033636,0.3712146664857798,80013491738.5039,2.68235621,778349,7765589.02338137,8366005.36762859,294651,696770,148.373371359981,41714453.48743632,40032975.96794252,16617661.0923043,766257.77839299,139,20308290,,4814.96711805962,2.297848063711719,23.849564551149303,1681477.5194938034,0.0461110486088711,0.6216920638521086,13.564931573463996,15.865212996659714,25.10546110414483,12.59355027795726,13.45421208482541,15.939687192115786,0.0990748166257726,0.0459392772270035,0.1876608841207085,0.074321293355583,0.0373134328358215,-0.0270133318274192,0.2327410562251852,0.1798688193743693,-6040822.413206013,1,1,1,2,2
2017-10-12,5446.91015625,5446.91015625,4822.0,4829.580078125,2791610112,4137.85234375,1.3163616542473442,88.42468559576274,253.87182934511569,151.16993656263148,102.70189278248418,0.1285471354469378,1.226677728332202,0.1671938613419734,89640478588.78908,2.9735157,784446,8547734.68041258,10315391.92952586,293950,678987,176.246428139948,53841652.60536338,58214502.696409754,16619573.59180429,765447.04082177,153,20357224,,5393.66898275862,2.8138601617952776,24.47701294988607,-4372850.091046378,0.0460569602820158,1.2426920679678637,13.572734289918268,15.961176973138288,25.21907282488529,12.59116836576372,13.42835873333606,16.149147796784348,0.1976135544312425,0.174827312162126,0.0806782911295622,0.1192476768126427,0.2239999999999995,-0.0087689009608753,0.0805237388069577,0.1567051120109237,-4464676.518940618,1,1,1,2,2
2017-10-13,5647.2099609375,5840.2998046875,5436.85009765625,5464.16015625,3615480064,4196.673006184896,1.3456397371477022,90.24110087419092,314.8528070412858,183.90651065836235,130.94629638292346,0.0367731060255636,1.2020334874732042,0.0536299987739381,93313118335.95172,3.05039678,818187,7597986.38258896,9543931.774839278,307306,761485,282.458402889963,88917520.45974211,89157913.36433503,16621273.59180429,765404.22115924,136,20472421,,5614.07751461134,2.586933148941767,21.827447148406453,-240392.90459291637,0.0460496734460017,1.4011821552383132,13.614847418029136,15.84339395210566,25.259226538741768,12.635602526902415,13.543027066381445,16.07141619902587,0.2196096486146321,0.2881897708916348,-0.0002407182936128,0.1432254224286451,-0.1446540880503146,-0.1281803666930735,0.0793498036626227,0.1737838415938397,-5056861.16121325,1,1,2,2,2
2017-10-14,5831.7900390625,5837.7001953125,5591.64013671875,5643.52978515625,1669030016,4285.901009114584,1.3606917254179136,90.2881834356449,373.766196858327,221.8784478983553,151.88774895997173,0.0326851807178703,0.956863819704743,0.1247816177259844,96176536827.74107,3.12159957,789672,7877324.11724297,10197363.78022356,291820,693816,228.812488669992,41184350.95340338,35081203.74661725,16623036.09170422,766459.0817275,141,20516025,,5785.73831502046,2.7454754021408556,23.95885377636754,6103147.206786133,0.0461082486676428,1.546218358179502,13.579374214702364,15.87949895208062,25.289451264960515,12.58389587958207,13.44996351595614,16.137639889995086,0.2309622256696037,0.5645464356403564,0.2117499566504368,0.004099444591378,-0.1075949367088607,-0.0130135236522745,0.3049291460409875,0.0641238353966489,-2838549.1762145343,1,1,2,2,2
